Geo_FIPS,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_BTTR,Geo_BTBG,Geo_AREALAND,Geo_AREAWATR,SE_A18002_001,SE_A18002_002,SE_A18002_003,SE_A18002_004,SE_A18002_005,SE_A18002_006,PCT_SE_A18002_002,PCT_SE_A18002_003,PCT_SE_A18002_004,PCT_SE_A18002_005,PCT_SE_A18002_006
36081092800,Census Tract 928,"Census Tract 928, Queens County, New York",ny,140,0,ACSSF,7068,,,,,36,81,,,,92800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081092800,,,762718,897590,86,0,46,9,21,10,0,53.49,10.47,24.42,11.63
36081092900,Census Tract 929,"Census Tract 929, Queens County, New York",ny,140,0,ACSSF,7069,,,,,36,81,,,,92900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081092900,,,956919,2446820,1480,42,486,255,627,70,2.84,32.84,17.23,42.36,4.73
36081093401,Census Tract 934.01,"Census Tract 934.01, Queens County, New York",ny,140,0,ACSSF,7070,,,,,36,81,,,,93401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081093401,,,542009,554670,488,26,188,139,83,52,5.33,38.52,28.48,17.01,10.66
36081093402,Census Tract 934.02,"Census Tract 934.02, Queens County, New York",ny,140,0,ACSSF,7071,,,,,36,81,,,,93402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081093402,,,394743,460266,920,24,495,245,131,25,2.61,53.8,26.63,14.24,2.72
36081093800,Census Tract 938,"Census Tract 938, Queens County, New York",ny,140,0,ACSSF,7072,,,,,36,81,,,,93800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081093800,,,809668,1300951,1594,117,559,252,425,241,7.34,35.07,15.81,26.66,15.12
36081093900,Census Tract 939,"Census Tract 939, Queens County, New York",ny,140,0,ACSSF,7073,,,,,36,81,,,,93900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081093900,,,656191,881592,681,38,150,192,207,94,5.58,22.03,28.19,30.4,13.8
36081094201,Census Tract 942.01,"Census Tract 942.01, Queens County, New York",ny,140,0,ACSSF,7074,,,,,36,81,,,,94201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081094201,,,347514,199843,992,6,415,295,259,17,0.6,41.83,29.74,26.11,1.71
36081094202,Census Tract 942.02,"Census Tract 942.02, Queens County, New York",ny,140,0,ACSSF,7075,,,,,36,81,,,,94202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081094202,,,713772,458004,1009,97,332,263,238,79,9.61,32.9,26.07,23.59,7.83
36081094203,Census Tract 942.03,"Census Tract 942.03, Queens County, New York",ny,140,0,ACSSF,7076,,,,,36,81,,,,94203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081094203,,,509892,1050429,1425,120,597,414,245,49,8.42,41.89,29.05,17.19,3.44
36081094500,Census Tract 945,"Census Tract 945, Queens County, New York",ny,140,0,ACSSF,7077,,,,,36,81,,,,94500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081094500,,,1518736,872808,290,0,65,58,116,51,0,22.41,20,40,17.59
36081094700,Census Tract 947,"Census Tract 947, Queens County, New York",ny,140,0,ACSSF,7078,,,,,36,81,,,,94700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081094700,,,272641,0,426,12,147,70,165,32,2.82,34.51,16.43,38.73,7.51
36081095400,Census Tract 954,"Census Tract 954, Queens County, New York",ny,140,0,ACSSF,7079,,,,,36,81,,,,95400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081095400,,,808825,559625,808,9,215,237,278,69,1.11,26.61,29.33,34.41,8.54
36081096400,Census Tract 964,"Census Tract 964, Queens County, New York",ny,140,0,ACSSF,7080,,,,,36,81,,,,96400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081096400,,,862704,586619,706,0,259,135,224,88,0,36.69,19.12,31.73,12.46
36081097202,Census Tract 972.02,"Census Tract 972.02, Queens County, New York",ny,140,0,ACSSF,7081,,,,,36,81,,,,97202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081097202,,,576641,1132095,1103,19,379,259,432,14,1.72,34.36,23.48,39.17,1.27
36081097203,Census Tract 972.03,"Census Tract 972.03, Queens County, New York",ny,140,0,ACSSF,7082,,,,,36,81,,,,97203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081097203,,,1314888,1020625,2359,164,1495,476,224,0,6.95,63.37,20.18,9.5,0
36081097204,Census Tract 972.04,"Census Tract 972.04, Queens County, New York",ny,140,0,ACSSF,7083,,,,,36,81,,,,97204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081097204,,,391826,0,858,56,456,190,127,29,6.53,53.15,22.14,14.8,3.38
36081097300,Census Tract 973,"Census Tract 973, Queens County, New York",ny,140,0,ACSSF,7084,,,,,36,81,,,,97300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081097300,,,528721,191606,66,0,27,15,24,0,0,40.91,22.73,36.36,0
36081098100,Census Tract 981,"Census Tract 981, Queens County, New York",ny,140,0,ACSSF,7085,,,,,36,81,,,,98100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081098100,,,650601,922899,133,0,22,52,38,21,0,16.54,39.1,28.57,15.79
36081098700,Census Tract 987,"Census Tract 987, Queens County, New York",ny,140,0,ACSSF,7086,,,,,36,81,,,,98700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081098700,,,667301,731613,166,0,59,17,78,12,0,35.54,10.24,46.99,7.23
36081099100,Census Tract 991,"Census Tract 991, Queens County, New York",ny,140,0,ACSSF,7087,,,,,36,81,,,,99100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081099100,,,1081249,432743,208,0,93,17,45,53,0,44.71,8.17,21.63,25.48
36081099200,Census Tract 992,"Census Tract 992, Queens County, New York",ny,140,0,ACSSF,7088,,,,,36,81,,,,99200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081099200,,,581564,324488,1064,20,326,314,342,62,1.88,30.64,29.51,32.14,5.83
36081099701,Census Tract 997.01,"Census Tract 997.01, Queens County, New York",ny,140,0,ACSSF,7089,,,,,36,81,,,,99701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081099701,,,978866,0,195,0,127,35,27,6,0,65.13,17.95,13.85,3.08
36081099703,Census Tract 997.03,"Census Tract 997.03, Queens County, New York",ny,140,0,ACSSF,7090,,,,,36,81,,,,99703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081099703,,,576606,0,548,44,228,150,83,43,8.03,41.61,27.37,15.15,7.85
36081099704,Census Tract 997.04,"Census Tract 997.04, Queens County, New York",ny,140,0,ACSSF,7091,,,,,36,81,,,,99704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081099704,,,675915,0,1195,9,627,228,241,90,0.75,52.47,19.08,20.17,7.53
36081099705,Census Tract 997.05,"Census Tract 997.05, Queens County, New York",ny,140,0,ACSSF,7092,,,,,36,81,,,,99705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081099705,,,440081,4538936,291,14,141,70,0,66,4.81,48.45,24.05,0,22.68
36081099801,Census Tract 998.01,"Census Tract 998.01, Queens County, New York",ny,140,0,ACSSF,7093,,,,,36,81,,,,99801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081099801,,,456707,0,1874,0,1275,230,337,32,0,68.04,12.27,17.98,1.71
36081099802,Census Tract 998.02,"Census Tract 998.02, Queens County, New York",ny,140,0,ACSSF,7094,,,,,36,81,,,,99802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081099802,,,434629,689393,2513,153,908,882,431,139,6.09,36.13,35.1,17.15,5.53
36081099900,Census Tract 999,"Census Tract 999, Queens County, New York",ny,140,0,ACSSF,7095,,,,,36,81,,,,99900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081099900,,,648383,0,0,0,0,0,0,0,,,,,
36081100801,Census Tract 1008.01,"Census Tract 1008.01, Queens County, New York",ny,140,0,ACSSF,7096,,,,,36,81,,,,100801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081100801,,,644973,339805,108,0,35,36,37,0,0,32.41,33.33,34.26,0
36081100802,Census Tract 1008.02,"Census Tract 1008.02, Queens County, New York",ny,140,0,ACSSF,7097,,,,,36,81,,,,100802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081100802,,,1038703,144963,1451,159,505,356,431,0,10.96,34.8,24.53,29.7,0
36081101001,Census Tract 1010.01,"Census Tract 1010.01, Queens County, New York",ny,140,0,ACSSF,7098,,,,,36,81,,,,101001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081101001,,,804855,210562,2742,122,1159,639,772,50,4.45,42.27,23.3,28.15,1.82
36081101002,Census Tract 1010.02,"Census Tract 1010.02, Queens County, New York",ny,140,0,ACSSF,7099,,,,,36,81,,,,101002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081101002,,,556508,113552,1119,42,336,211,454,76,3.75,30.03,18.86,40.57,6.79
36081101700,Census Tract 1017,"Census Tract 1017, Queens County, New York",ny,140,0,ACSSF,7100,,,,,36,81,,,,101700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081101700,,,987636,0,405,0,206,77,96,26,0,50.86,19.01,23.7,6.42
36081102900,Census Tract 1029,"Census Tract 1029, Queens County, New York",ny,140,0,ACSSF,7101,,,,,36,81,,,,102900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081102900,,,490509,0,410,14,140,107,109,40,3.41,34.15,26.1,26.59,9.76
36081103201,Census Tract 1032.01,"Census Tract 1032.01, Queens County, New York",ny,140,0,ACSSF,7102,,,,,36,81,,,,103201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081103201,,,400183,28173,1655,147,478,382,633,15,8.88,28.88,23.08,38.25,0.91
36081103202,Census Tract 1032.02,"Census Tract 1032.02, Queens County, New York",ny,140,0,ACSSF,7103,,,,,36,81,,,,103202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081103202,,,712534,0,1383,12,436,400,466,69,0.87,31.53,28.92,33.69,4.99
36081103300,Census Tract 1033,"Census Tract 1033, Queens County, New York",ny,140,0,ACSSF,7104,,,,,36,81,,,,103300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081103300,,,606048,0,400,64,122,52,73,89,16,30.5,13,18.25,22.25
36081103900,Census Tract 1039,"Census Tract 1039, Queens County, New York",ny,140,0,ACSSF,7105,,,,,36,81,,,,103900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081103900,,,878035,0,807,0,386,226,159,36,0,47.83,28,19.7,4.46
36081104700,Census Tract 1047,"Census Tract 1047, Queens County, New York",ny,140,0,ACSSF,7106,,,,,36,81,,,,104700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081104700,,,841801,0,1010,0,237,196,398,179,0,23.47,19.41,39.41,17.72
36081105900,Census Tract 1059,"Census Tract 1059, Queens County, New York",ny,140,0,ACSSF,7107,,,,,36,81,,,,105900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081105900,,,649579,0,167,0,71,39,24,33,0,42.51,23.35,14.37,19.76
36081107201,Census Tract 1072.01,"Census Tract 1072.01, Queens County, New York",ny,140,0,ACSSF,7108,,,,,36,81,,,,107201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081107201,,,1385932,0,172,0,89,6,71,6,0,51.74,3.49,41.28,3.49
36081107202,Census Tract 1072.02,"Census Tract 1072.02, Queens County, New York",ny,140,0,ACSSF,7109,,,,,36,81,,,,107202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081107202,,,6755836,17153323,0,0,0,0,0,0,,,,,
36081108500,Census Tract 1085,"Census Tract 1085, Queens County, New York",ny,140,0,ACSSF,7110,,,,,36,81,,,,108500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081108500,,,444815,0,318,27,103,95,50,43,8.49,32.39,29.87,15.72,13.52
36081109300,Census Tract 1093,"Census Tract 1093, Queens County, New York",ny,140,0,ACSSF,7111,,,,,36,81,,,,109300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081109300,,,1069850,458982,158,6,46,8,67,31,3.8,29.11,5.06,42.41,19.62
36081109700,Census Tract 1097,"Census Tract 1097, Queens County, New York",ny,140,0,ACSSF,7112,,,,,36,81,,,,109700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081109700,,,445149,0,138,0,61,40,13,24,0,44.2,28.99,9.42,17.39
36081109900,Census Tract 1099,"Census Tract 1099, Queens County, New York",ny,140,0,ACSSF,7113,,,,,36,81,,,,109900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081109900,,,378701,0,336,8,155,56,99,18,2.38,46.13,16.67,29.46,5.36
36081111300,Census Tract 1113,"Census Tract 1113, Queens County, New York",ny,140,0,ACSSF,7114,,,,,36,81,,,,111300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081111300,,,730305,105941,213,3,66,15,86,43,1.41,30.99,7.04,40.38,20.19
36081112300,Census Tract 1123,"Census Tract 1123, Queens County, New York",ny,140,0,ACSSF,7115,,,,,36,81,,,,112300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081112300,,,279273,0,526,14,226,91,131,64,2.66,42.97,17.3,24.9,12.17
36081112900,Census Tract 1129,"Census Tract 1129, Queens County, New York",ny,140,0,ACSSF,7116,,,,,36,81,,,,112900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081112900,,,354968,0,281,0,161,21,59,40,0,57.3,7.47,21,14.23
36081113300,Census Tract 1133,"Census Tract 1133, Queens County, New York",ny,140,0,ACSSF,7117,,,,,36,81,,,,113300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081113300,,,253829,0,126,0,41,22,52,11,0,32.54,17.46,41.27,8.73
36081113900,Census Tract 1139,"Census Tract 1139, Queens County, New York",ny,140,0,ACSSF,7118,,,,,36,81,,,,113900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081113900,,,383381,0,863,6,362,185,221,89,0.7,41.95,21.44,25.61,10.31
36081114100,Census Tract 1141,"Census Tract 1141, Queens County, New York",ny,140,0,ACSSF,7119,,,,,36,81,,,,114100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081114100,,,448090,0,76,0,29,0,28,19,0,38.16,0,36.84,25
36081114700,Census Tract 1147,"Census Tract 1147, Queens County, New York",ny,140,0,ACSSF,7120,,,,,36,81,,,,114700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081114700,,,308438,0,86,0,12,21,10,43,0,13.95,24.42,11.63,50
36081115100,Census Tract 1151,"Census Tract 1151, Queens County, New York",ny,140,0,ACSSF,7121,,,,,36,81,,,,115100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081115100,,,282637,13939,51,0,20,15,16,0,0,39.22,29.41,31.37,0
36081115500,Census Tract 1155,"Census Tract 1155, Queens County, New York",ny,140,0,ACSSF,7122,,,,,36,81,,,,115500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081115500,,,187009,0,363,12,139,67,101,44,3.31,38.29,18.46,27.82,12.12
36081115700,Census Tract 1157,"Census Tract 1157, Queens County, New York",ny,140,0,ACSSF,7123,,,,,36,81,,,,115700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081115700,,,314622,0,684,0,103,188,299,94,0,15.06,27.49,43.71,13.74
36081115900,Census Tract 1159,"Census Tract 1159, Queens County, New York",ny,140,0,ACSSF,7124,,,,,36,81,,,,115900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081115900,,,308992,0,848,51,254,219,243,81,6.01,29.95,25.83,28.66,9.55
36081116100,Census Tract 1161,"Census Tract 1161, Queens County, New York",ny,140,0,ACSSF,7125,,,,,36,81,,,,116100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081116100,,,175693,0,1070,8,195,148,483,236,0.75,18.22,13.83,45.14,22.06
36081116300,Census Tract 1163,"Census Tract 1163, Queens County, New York",ny,140,0,ACSSF,7126,,,,,36,81,,,,116300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081116300,,,251471,0,2394,79,634,378,1028,275,3.3,26.48,15.79,42.94,11.49
36081116700,Census Tract 1167,"Census Tract 1167, Queens County, New York",ny,140,0,ACSSF,7127,,,,,36,81,,,,116700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081116700,,,166109,0,386,9,90,96,130,61,2.33,23.32,24.87,33.68,15.8
36081117100,Census Tract 1171,"Census Tract 1171, Queens County, New York",ny,140,0,ACSSF,7128,,,,,36,81,,,,117100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081117100,,,397540,0,581,19,150,175,162,75,3.27,25.82,30.12,27.88,12.91
36081117500,Census Tract 1175,"Census Tract 1175, Queens County, New York",ny,140,0,ACSSF,7129,,,,,36,81,,,,117500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081117500,,,562493,0,1112,0,400,257,347,108,0,35.97,23.11,31.21,9.71
36081118100,Census Tract 1181,"Census Tract 1181, Queens County, New York",ny,140,0,ACSSF,7130,,,,,36,81,,,,118100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081118100,,,195225,0,385,15,150,83,123,14,3.9,38.96,21.56,31.95,3.64
36081118500,Census Tract 1185,"Census Tract 1185, Queens County, New York",ny,140,0,ACSSF,7131,,,,,36,81,,,,118500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081118500,,,155079,0,532,9,170,125,189,39,1.69,31.95,23.5,35.53,7.33
36081118700,Census Tract 1187,"Census Tract 1187, Queens County, New York",ny,140,0,ACSSF,7132,,,,,36,81,,,,118700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081118700,,,187235,0,421,19,90,86,176,50,4.51,21.38,20.43,41.81,11.88
36081118900,Census Tract 1189,"Census Tract 1189, Queens County, New York",ny,140,0,ACSSF,7133,,,,,36,81,,,,118900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081118900,,,202351,0,274,5,124,66,63,16,1.82,45.26,24.09,22.99,5.84
36081119100,Census Tract 1191,"Census Tract 1191, Queens County, New York",ny,140,0,ACSSF,7134,,,,,36,81,,,,119100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081119100,,,217684,0,720,12,147,162,284,115,1.67,20.42,22.5,39.44,15.97
36081119300,Census Tract 1193,"Census Tract 1193, Queens County, New York",ny,140,0,ACSSF,7135,,,,,36,81,,,,119300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081119300,,,211094,0,397,16,103,114,124,40,4.03,25.94,28.72,31.23,10.08
36081119500,Census Tract 1195,"Census Tract 1195, Queens County, New York",ny,140,0,ACSSF,7136,,,,,36,81,,,,119500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081119500,,,189356,0,85,0,33,24,24,4,0,38.82,28.24,28.24,4.71
36081119900,Census Tract 1199,"Census Tract 1199, Queens County, New York",ny,140,0,ACSSF,7137,,,,,36,81,,,,119900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081119900,,,184357,0,109,0,26,24,53,6,0,23.85,22.02,48.62,5.5
36081120100,Census Tract 1201,"Census Tract 1201, Queens County, New York",ny,140,0,ACSSF,7138,,,,,36,81,,,,120100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081120100,,,162893,0,234,6,43,134,44,7,2.56,18.38,57.26,18.8,2.99
36081120300,Census Tract 1203,"Census Tract 1203, Queens County, New York",ny,140,0,ACSSF,7139,,,,,36,81,,,,120300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081120300,,,184012,0,118,19,10,41,6,42,16.1,8.47,34.75,5.08,35.59
36081120500,Census Tract 1205,"Census Tract 1205, Queens County, New York",ny,140,0,ACSSF,7140,,,,,36,81,,,,120500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081120500,,,202234,0,776,0,149,149,408,70,0,19.2,19.2,52.58,9.02
36081120700,Census Tract 1207,"Census Tract 1207, Queens County, New York",ny,140,0,ACSSF,7141,,,,,36,81,,,,120700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081120700,,,704083,0,237,11,110,13,49,54,4.64,46.41,5.49,20.68,22.78
36081121100,Census Tract 1211,"Census Tract 1211, Queens County, New York",ny,140,0,ACSSF,7142,,,,,36,81,,,,121100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081121100,,,979719,46201,0,0,0,0,0,0,,,,,
36081121500,Census Tract 1215,"Census Tract 1215, Queens County, New York",ny,140,0,ACSSF,7143,,,,,36,81,,,,121500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081121500,,,631660,0,466,5,150,59,234,18,1.07,32.19,12.66,50.21,3.86
36081122300,Census Tract 1223,"Census Tract 1223, Queens County, New York",ny,140,0,ACSSF,7144,,,,,36,81,,,,122300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081122300,,,495705,0,455,28,44,127,256,0,6.15,9.67,27.91,56.26,0
36081122701,Census Tract 1227.01,"Census Tract 1227.01, Queens County, New York",ny,140,0,ACSSF,7145,,,,,36,81,,,,122701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081122701,,,701334,0,2659,53,1003,958,510,135,1.99,37.72,36.03,19.18,5.08
36081122702,Census Tract 1227.02,"Census Tract 1227.02, Queens County, New York",ny,140,0,ACSSF,7146,,,,,36,81,,,,122702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081122702,,,449732,0,2559,140,1087,554,747,31,5.47,42.48,21.65,29.19,1.21
36081124100,Census Tract 1241,"Census Tract 1241, Queens County, New York",ny,140,0,ACSSF,7147,,,,,36,81,,,,124100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081124100,,,499010,0,379,35,95,125,82,42,9.23,25.07,32.98,21.64,11.08
36081124700,Census Tract 1247,"Census Tract 1247, Queens County, New York",ny,140,0,ACSSF,7148,,,,,36,81,,,,124700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081124700,,,483459,0,141,0,41,13,22,65,0,29.08,9.22,15.6,46.1
36081125700,Census Tract 1257,"Census Tract 1257, Queens County, New York",ny,140,0,ACSSF,7149,,,,,36,81,,,,125700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081125700,,,331894,0,467,0,130,128,177,32,0,27.84,27.41,37.9,6.85
36081126500,Census Tract 1265,"Census Tract 1265, Queens County, New York",ny,140,0,ACSSF,7150,,,,,36,81,,,,126500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081126500,,,200793,0,220,0,77,37,82,24,0,35,16.82,37.27,10.91
36081126700,Census Tract 1267,"Census Tract 1267, Queens County, New York",ny,140,0,ACSSF,7151,,,,,36,81,,,,126700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081126700,,,775341,0,156,0,40,23,83,10,0,25.64,14.74,53.21,6.41
36081127700,Census Tract 1277,"Census Tract 1277, Queens County, New York",ny,140,0,ACSSF,7152,,,,,36,81,,,,127700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081127700,,,1069117,0,94,0,18,76,0,0,0,19.15,80.85,0,0
36081128300,Census Tract 1283,"Census Tract 1283, Queens County, New York",ny,140,0,ACSSF,7153,,,,,36,81,,,,128300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081128300,,,1971930,0,0,0,0,0,0,0,,,,,
36081129102,Census Tract 1291.02,"Census Tract 1291.02, Queens County, New York",ny,140,0,ACSSF,7154,,,,,36,81,,,,129102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081129102,,,991868,0,124,29,25,20,0,50,23.39,20.16,16.13,0,40.32
36081129103,Census Tract 1291.03,"Census Tract 1291.03, Queens County, New York",ny,140,0,ACSSF,7155,,,,,36,81,,,,129103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081129103,,,458536,0,380,0,122,89,147,22,0,32.11,23.42,38.68,5.79
36081129104,Census Tract 1291.04,"Census Tract 1291.04, Queens County, New York",ny,140,0,ACSSF,7156,,,,,36,81,,,,129104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081129104,,,708262,0,375,28,90,109,97,51,7.47,24,29.07,25.87,13.6
36081130100,Census Tract 1301,"Census Tract 1301, Queens County, New York",ny,140,0,ACSSF,7157,,,,,36,81,,,,130100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081130100,,,698698,0,233,31,101,37,55,9,13.3,43.35,15.88,23.61,3.86
36081133300,Census Tract 1333,"Census Tract 1333, Queens County, New York",ny,140,0,ACSSF,7158,,,,,36,81,,,,133300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081133300,,,695376,0,278,0,124,28,83,43,0,44.6,10.07,29.86,15.47
36081133900,Census Tract 1339,"Census Tract 1339, Queens County, New York",ny,140,0,ACSSF,7159,,,,,36,81,,,,133900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081133900,,,226211,0,38,0,22,9,7,0,0,57.89,23.68,18.42,0
36081134100,Census Tract 1341,"Census Tract 1341, Queens County, New York",ny,140,0,ACSSF,7160,,,,,36,81,,,,134100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36081134100,,,592973,0,308,0,135,42,109,22,0,43.83,13.64,35.39,7.14
